x,y
-0.508696280615522,9.887382125720709
0.06335814358205605,4.641626513122896
1.7433133257020808,5.379707676800496
1.4216803970781497,4.215821338304566
1.416758272537224,3.766763313950263
1.5720368970253713,3.7176552850471825
1.3073304628389606,3.6672016222995727
1.3617894676778481,3.7858939229745303
1.1875709292366605,3.8049952112914016
1.1801727237159565,3.864092327494368
1.1408938488624292,3.9504096759790914
1.1215195592504932,4.056143132129426
1.1321703623870625,4.16907004047876
1.1701448982407874,4.264099724526296
1.2175132274746236,4.330406609655
1.2606146535968843,4.374368404965154
1.2942539612538122,4.40363366614171
1.317360446349435,4.423323009475689
1.3305427081066818,4.436626435252377
1.3351135870149928,4.445512878229111
1.3198017099584398,4.435706715587322
1.3039076715994857,4.427542467534598
1.2883755658490643,4.4199047122549615
1.2744784540180552,4.412568462588956
1.2629988607549725,4.405568100709726
1.2540374590879868,4.3989093164502835
1.236151971981049,4.386175152615657
1.2245383412266133,4.3758428360029615
1.2170129539352867,4.366943254387579
1.2120493823751883,4.358847504322819
1.2087131389771788,4.351212179441703
1.2064563734685712,4.343881603291645
1.2049553976936251,4.336807251117081
1.2040113846999274,4.329995613771728
1.2034947552625104,4.32347770870991
1.2033149125106382,4.317292220221779
1.2034038496519373,4.31147662541585
1.20510742573615,4.308126700480696
1.206563758694906,4.304782667467573
1.2078595372262113,4.301577221450692
1.2272204940684326,4.3285041032471305
1.2413828006855683,4.348693982792697
1.2511848589634464,4.362854511885383
1.2575460702245556,4.372395672509719
1.2613728684407326,4.378775908294577
1.2642257061028772,4.384498777257974
1.265441676527334,4.388457461205163
1.2654853142976845,4.391277117005818
1.2646948228468406,4.393360368403521
1.2633246409041308,4.394968031758479
1.2615717424803417,4.39627093524799
1.2595902146106819,4.397381086510864
1.2574993607636724,4.398370482068461
1.2553889511175471,4.399283040792282
1.2533235879364522,4.400142787185887
1.251346968369209,4.400959898056654
1.2494861365694858,4.401735372311217
1.2477555214570069,4.40246466058606
1.246160516034697,4.403140419115002
1.244700437506063,4.403754504613933
1.2433708199657487,4.404299326303562
1.2421650824381891,4.404768677579348
1.2410756683091118,4.405158168326129
1.2400947712894106,4.405465367803492
1.239214758909554,4.40568975084099
1.2384283881687979,4.40583252086708
1.2377288874665637,4.405896365028194
1.2371099591688626,4.4058851809285775
1.242978000174865,4.41059699111176
1.2473356479194524,4.413902377405241
1.2506013759895946,4.416174576985964
1.2530720128243604,4.417690464553872
1.254959676985305,4.418653431036903
1.2564165427348615,4.419211770139122
1.257552219014667,4.41947323476055
1.2584460813813805,4.419516167676611
1.2591560124952221,4.419397761893686
1.259724575110251,4.419160062578408
1.2601833612208457,4.418834269411513
1.2605560551827713,4.41844379655536
1.2491001012728231,4.401854429211978
1.2410370750414033,4.388179901689247
1.2353059328601113,4.376536806342331
1.2311881463840892,4.366380060629701
1.2281936782071448,4.3573645833973105
1.2259907188543193,4.349270540617882
1.2243562390668659,4.341958055113216
1.2221386202378162,4.333949490551139
1.2204533636926045,4.326751461660017
1.2191739936244346,4.320283221960436
1.2182117073965175,4.314490250760468
1.2175026052401121,4.309333807704773
1.2169990616690138,4.304783778862431
1.216663994251391,4.30081375697657
1.2164671174714172,4.297397676797131
1.2163825403276511,4.294507578668056
1.216387270226603,4.29211224028406
1.2164603309474673,4.290176520853181
1.2165823012700165,4.288661318386225
1.216735144698198,4.287524060065799
1.2169022389980646,4.286719637428773
1.2170685348554315,4.28620167354274
1.2172207827869221,4.285923981287995
1.2185477613496303,4.288111518314037
1.2196159164129903,4.290082984391521
1.220446872599101,4.291827958257807
1.219652571247418,4.290785429987028
1.2189408850769223,4.290005290482752
1.2182976728739396,4.289444687308754
1.2177110821184018,4.289066288447909
1.2171712212358536,4.288837504953279
1.2166699367249318,4.288729987599471
1.2162006344433656,4.288719253963305
1.2157581139591767,4.288784365881285
1.2153384026437644,4.288907617069922
1.2149385864914535,4.289074215349062
1.2158686166086363,4.2917525303897746
1.2165110959820509,4.2939214734063915
1.2169221391330665,4.295663850813293
1.2171510818189866,4.297056995680657
1.2350028565262268,4.332603379627459
1.2475861021384695,4.357941539218368
1.255570814172794,4.374536306823514
1.2602592267906423,4.385208691566334
1.2627914371689122,4.392238487605278
1.2652465180129668,4.398967907134321
1.2655483338079194,4.396967836410625
1.2664833992316555,4.395702002176075
1.2677688747336362,4.39481827734863
1.2692279189887812,4.394122669941503
1.2707459236052978,4.393505939588523
1.2722481927655707,4.392907300081898
1.2736871387264659,4.39229482797993
1.2750341563125265,4.391654151301802
1.2762740489636697,4.390981580398077
1.2774010033941425,4.390279785578198
1.2784156030955818,4.389555016695224
1.2793225955891365,4.3888152972759915
1.2801292343969521,4.388069254498394
1.2808440696406382,4.387325373197176
1.2814760904094729,4.386591536456108
1.2820341407923173,4.385874761127545
1.282526545482807,4.385181065954231
1.282960892473504,4.384515429334026
1.283343930380408,4.383881806818181
1.2836815466270493,4.3832831873460085
1.2839788001340233,4.38272167336415
1.2842399883600848,4.382198574256378
1.2844687336157246,4.381714505525679
1.2841013087089712,4.380424510637694
1.2839117581684303,4.379352688639741
1.2838410436470447,4.378450563149996
1.2838478008275753,4.377683619714767
1.2839029897382113,4.377026854485397
1.283986196301052,4.376461794307461
1.284083074167548,4.375974488529766
1.2841835732962061,4.375554149024931
1.2842807102424516,4.375192225217309
1.2843697107443972,4.374881772107335
1.2844474078780264,4.374617016113259
1.2722573624778797,4.359236447617155
1.2639026360991639,4.347081290318626
1.2581203952735864,4.337117984693156
1.2529855778439873,4.327425216897843
1.249334830202011,4.319140732827885
1.2467072625719122,4.311952005248186
1.2448014375329313,4.305664255484682
1.2434203416045548,4.300155611816258
1.2424333338420588,4.295347814001333
1.237271232837813,4.292021469660145
1.2331538342477362,4.289670820847002
1.2298849910995795,4.288196067306143
1.227288683847361,4.287476261964865
1.2214172711879867,4.288611319948824
1.2165224512935273,4.2905482979165495
1.2123944815820489,4.293126820577927
1.208848463273934,4.296152114231555
1.2027570732507038,4.301649406404596
1.1973227737531342,4.307384608107193
1.1923509353590291,4.313119170094153
1.187700290479033,4.318650208004123
1.1832805304862735,4.323831039589897
1.1790450079352,4.328574749527137
1.1749803124807392,4.332846111847361
1.1732398005795281,4.332931111376869
1.1718871110019158,4.333024499332538
1.17088163091876,4.33310447215266
1.170184601721973,4.3331559182661925
1.1697595456601018,4.333169419957686
1.1695724937750045,4.333140146391656
1.1695920787553789,4.333066778576429
1.16978953698202,4.332950548595343
1.1701386496064097,4.332794431295548
1.1706156427686885,4.332602496634368
1.1711990609031433,4.332379412670141
1.1718696232793577,4.332130079741614
1.1726100715120975,4.331859372897248
1.1734050140933332,4.331571969844827
1.1742407726826543,4.331272243929406
1.1751052337578205,4.330964204787238
1.1759877082102999,4.3306514726584036
1.1768788005634487,4.330337275468501
1.177770288706225,4.330024460511797
1.1786550143866528,4.3297155148162245
1.1795267842028454,4.329412590051843
1.1803802804619246,4.3291175292062185
1.1812109810372475,4.328831893256966
1.182015087224923,4.328556986790894
1.182789458561666,4.328293882014074
1.1835315535968232,4.328043440922888
1.1842393756920027,4.327806335608654
1.1849114230342632,4.327583066784363
1.1855466421779441,4.327373980679976
1.1861443845635926,4.327179284473461
1.1867043655905671,4.3269990604236614
1.187226625936061,4.326833278858409
1.187711494913216,4.3266818101537465
1.1881595557425095,4.326544435821716
1.188571612673217,4.326420858806932
1.1889486599362873,4.326310713076971
1.1842491549932717,4.3202591624434215
1.1803695653636972,4.31543346529746
1.1771866655557506,4.311612457901097
1.1745870939305836,4.30861720846487
1.1724688802963454,4.306298151896466
1.1707431603427543,4.304529181650523
1.1693346758828502,4.303204148152703
1.1681811340841046,4.3022341714238985
1.1672318735491036,4.301545304040406
1.166446245772874,4.301076445818261
1.1657919802279166,4.300777494901846
1.1652436759753388,4.300607721353277
1.1647814790386846,4.300534339754931
1.164389957577524,4.300531254539923
1.1640571639806157,4.300577955475228
1.1637738639271298,4.300658546838924
1.1635329103281316,4.300760899179218
1.1633287409262092,4.300875915737955
1.1631569802363368,4.300996906646136
1.163014128615876,4.301119063520252
1.161726966050872,4.298624662591668
1.1607613690909977,4.296704897611426
1.1600458658312653,4.29523020330973
1.1595244679496817,4.294100977656088
1.1636378551169797,4.299485331562057
1.1670307768532058,4.303577781115827
1.1698773963567208,4.3066879097468656
1.1723009754610692,4.309053490226989
1.1743900242385608,4.310855683588164
1.1762086214587,4.312231091722065
1.1778035447454842,4.313281954039097
1.1792093575176603,4.314084576227664
1.180452057588044,4.314696019548982
1.1815516758516373,4.31515922073395
1.1825241050979265,4.315506803416368
1.1833823689081195,4.315763859134887
1.184137488368279,4.31594994843353
1.1847990639013504,4.3160805278990635
1.1853756583967034,4.3161679630972065
1.1858750442084987,4.316222247367027
1.1922176056147094,4.315933427779393
1.1979553586717868,4.315202993407177
1.2031873033728662,4.31427377471095
1.207968432192719,4.313286723203809
1.2158307637354442,4.315794562365647
1.2226873195851553,4.317470617420401
1.2304523983719415,4.313721089396083
1.2378115720081575,4.310624673464979
1.2396228599584307,4.3022379268345885
1.2419950833142,4.295945377963637
1.243004936520431,4.288618788876732
1.244256718144663,4.282733471836139
1.2455244373527814,4.2778586093070885
1.2433910164778545,4.276011571706744
1.2414176443473972,4.274500155572968
1.2396185901248746,4.273353701146559
1.233145579726112,4.266654628232155
1.2235783614341167,4.261890711814856
1.2150011324739718,4.25778613799376
1.2075900820103274,4.254777524621715
1.2013450378738022,4.2530422225610005
1.1961480144797916,4.252554677370171
1.1918264271787973,4.253158243871354
1.1881985665209989,4.254627127504068
1.1850989486033077,4.2567114597767155
1.1823895335589496,4.259168379906714
1.1799629629675465,4.261783159608687
1.1765168285904744,4.261515919157754
1.1734585199356689,4.26154027136849
1.170743906194348,4.261777624011053
1.168333323408833,4.262156275017919
1.1661929897371879,4.2626157525056
1.1642950991605248,4.263108464287481
1.1626171474942435,4.263599431933778
1.1611409098231507,4.264064844375415
1.1598513529163539,4.264490040652502
1.1587356515239238,4.2648673699347155
1.157782390458213,4.265194215787028
1.1569809746100976,4.26547133473083
1.1563212326691366,4.2657015577957536
1.1557931819447838,4.265888838832226
1.154000398273394,4.262501579509007
1.1526771037205554,4.2599232261780475
1.1517226716403242,4.257948161449559
1.151058055725477,4.256423724119147
1.1466976693264477,4.248729073081201
1.1468745890849197,4.241175278252819
1.1479035698965079,4.235753658529022
1.1493985849918467,4.231658160306927
1.1511330006054685,4.228433425417177
1.1529724470847758,4.225818601734788
1.1548360183731698,4.2236605737411015
1.156674064038577,4.221865491506696
1.1571607207288948,4.216353792123533
1.1580593810813593,4.212443587179577
1.1591662586552494,4.209601517030923
1.1603590680233133,4.20750056029101
1.1615644190008456,4.205933941126874
1.162738235886387,4.204765651446848
1.1638541395228,4.203901870276175
1.1877483440640197,4.291589883133478
1.2015714662933006,4.337607168810464
1.2099751940464758,4.36172623057614
1.2148655980436371,4.373758437144694
1.2180966769468715,4.380717995114142
1.2214444704848981,4.387556470641484
1.2238932974607666,4.39221727917011
1.2257167647199871,4.395572018227758
1.2270699039917106,4.398078750182652
1.2290868576237397,4.4017730900290575
1.2305532466618565,4.404573614425001
1.2315806222009813,4.406723189380596
1.2322575522366546,4.408385596216558
1.2326572363468484,4.409674844730907
1.2328415079560497,4.4106724373257
1.2328628863613107,4.411437874029426
1.2339015414892285,4.413534679560552
1.2345696603357315,4.41514571055177
1.2349568320761728,4.416375734727104
1.2351364297376823,4.417304935773502
1.2357089042878153,4.419002408351094
1.2348016910577806,4.418823722525611
1.2340168171283206,4.418664148447592
1.2333418339367639,4.41850816989139
1.233311716273838,4.419345706547134
1.2331777314565036,4.4199805518438815
1.2329794332161925,4.42045222839899
1.2327462930774633,4.420791314748375
1.2312616999802606,4.41951085444936
1.2301422765722592,4.418472258585514
1.2293050468755227,4.41760683409947
1.2286864105308681,4.416864981975274
1.2321097202877076,4.424645849681274
1.2344566617029418,4.431223113631001
1.235912342991972,4.436763500945077
1.236652226810331,4.441434696608624
1.2368347685629641,4.445390282148409
1.2365972830453158,4.448762450950157
1.2360549064455868,4.451660235336286
1.2353016431955945,4.454170903779833
1.2344125337328513,4.456362822500222
1.2334462671228352,4.4582887421477215
1.2336725722468913,4.461453470910337
1.2335803176962001,4.464144626673146
1.2332638560493978,4.466446546824504
1.2327971569232514,4.468425491736697
1.232237374832966,4.4701330898958265
1.2316280171552614,4.471609429973269
1.231001665140885,4.472885681027891
1.2303822555114168,4.473986230897652
1.2297869589694375,4.474930385160782
1.2292277042679485,4.475733689086259
1.2287123993761309,4.476408938153721
1.2282458991781204,4.4769669379131365
1.2278307646178732,4.477417066001492
1.2274678526936933,4.477767680500604
1.227156771006742,4.478026410672022
1.2268962251164286,4.478200358921606
1.2266842819834294,4.478296236759046
1.226518568395708,4.478320452490211
1.2263964195045933,4.478279164303296
1.2263149894286465,4.478178309149585
1.2284965960103114,4.473960226788176
1.2307802999131603,4.469845961904489
1.2331078223657046,4.465848579524532
1.2358615424497794,4.462904944192141
1.238406158446869,4.459954160695816
1.2407719149632543,4.457045425842523
1.2452343051186805,4.450051609394211
1.24961928562581,4.443363710313195
1.2538630448407915,4.437016758547459
1.2556201214060323,4.435221407310337
1.2571596726940588,4.433540312772529
1.2585114190323914,4.431981815112718
1.259698291898529,4.430549817274667
1.2586015163960718,4.433310243661872
1.257402486465085,4.435904935123695
1.2561154631406108,4.438364962624824
1.2547578109039128,4.44071486864311
1.2513786880965183,4.44690470993234
1.2498895833773676,4.448869685605721
1.2484088690880248,4.450786459217689
1.2469479120290468,4.452656372035751
1.2455161242228125,4.45447868263853
1.2441211931106446,4.456251201390349
1.2427693146851146,4.457970818832701
1.2414654125868492,4.45963393449923
1.2422557846358577,4.457358284401641
1.2431948187933128,4.455172761446593
1.2442288077559296,4.453067700663471
1.2453178181313367,4.451039996119734
1.2464320384431342,4.449090206580411
1.247549161991361,4.4472206612922545
1.2486524956466794,4.445434264186402
1.2497295806651967,4.4437337785531374
1.2507711775548742,4.442121435136968
1.251770512366785,4.4405987514713425
1.252722712760737,4.439166483490399
1.2536243833070921,4.437824654968264
1.2544732839121073,4.436572628249478
0.7871797813350225,8.607243084925429
1.897574891910764,3.790190564357956
1.0292283808772265,3.6604386155260507
1.0023980080714128,3.6966846211455557
0.8720864694747387,3.8059449218228036
0.8330207279652727,3.915980594550662
0.7993516972139194,4.07355944580655
0.7682391238437098,4.325223654256442
